0,9.821,9.792000000000002,10.099,9.837,9.540000000000001,10.089,10.144,10.318,9.772,10.105,9.572,9.636,9.728,9.739,10.062,9.748,9.983,10.159,10.023,10.096,9.78,10.016,10.020000000000001,9.956999999999999,9.802999999999999,9.942,10.11,9.814,9.598,9.546,9.955,9.431,10.212,10.024,10.136,9.825,10.078,10.469999999999999,9.831,9.895999999999999,9.66,10.133000000000001,9.718,10.189,10.167,9.838000000000001,9.725,10.403,9.827,10.386,9.607000000000001,9.588,9.665000000000001,9.574,9.884,10.444,9.898,10.13,10.004,10.072000000000001

0,9.023000000000001,9.027000000000001,9.363,9.538,9.583,9.462000000000002,9.656,9.25,9.296999999999999,9.45,9.615,9.347,9.451,9.475999999999999,9.554,9.318999999999999,9.461,9.425,9.407,9.497,9.294,9.347,9.668999999999999,9.709,9.577,9.42,8.974,9.405,9.774000000000001,9.429,9.289,9.101,9.101,9.248,9.021999999999998,9.445,9.487,9.356,9.238999999999999,9.763,9.203000000000001,9.628,9.473,9.7,9.390999999999998,9.734,9.079,9.234,9.536999999999999,9.293,9.459,9.507,9.466000000000001,9.31,9.189,9.072,9.187999999999999,9.608,9.511,8.987

0,9.669,9.352,9.921000000000001,9.908000000000001,9.530999999999999,9.625,9.439,9.531,9.662999999999998,9.754,9.495999999999999,9.942,9.977,9.685,10.065000000000001,10.154,9.334999999999999,9.437,10.251000000000001,9.708,9.476,9.633,9.34,9.827,9.626,9.572999999999999,9.249,9.997,9.39,10.185,9.834000000000001,9.695,9.615,9.665000000000001,10.183,9.668,9.475,9.431000000000001,10.138,9.638000000000002,10.074000000000002,9.744,9.156,9.556999999999999,9.555,9.062,9.656,9.774000000000001,9.75,9.62,9.318,9.904,9.951,10.018,9.658,9.834999999999999,9.376000000000001,9.521,9.450000000000001,9.251

0,9.721,9.993,10.453999999999999,10.065,9.313,9.67,9.697999999999999,9.529,10.040000000000001,10.244,9.363,9.286999999999999,9.443,9.729999999999999,9.974,9.869,9.671,10.186,9.799999999999999,9.983,9.667,9.690999999999999,9.675,9.897,10.086,9.914,10.012,10.007,9.634,10.135000000000002,9.556999999999999,10.014000000000001,9.762,10.049000000000001,10.072000000000001,9.985,9.891,10.128,10.068,9.974,9.933,10.272,9.641,10.055,9.985,9.715,9.684,9.858,9.804,9.851999999999999,9.633,9.988000000000001,10.139000000000001,10.044,9.682,9.434,10.119,10.34,10.12,9.985

0,10.235000000000001,10.534,10.357,10.246,9.978000000000002,10.106,10.346,10.234,10.336,10.655,10.530000000000001,10.244,10.391,10.427999999999999,10.466000000000001,10.056,10.308,10.276,10.142999999999999,10.365,10.451,10.148,10.285,10.433,10.141,10.287999999999998,10.294,10.584999999999999,10.631,10.311,10.418,10.475,9.671999999999999,9.983,10.222999999999999,10.089,10.203999999999999,10.398,10.084,10.227,10.106,10.448,10.362,10.551,10.429,10.072000000000001,10.726999999999999,10.101,10.565,10.485,10.569,10.404,10.271,10.506,10.266,10.100999999999999,10.431000000000001,10.134,9.834999999999999,10.401

0,10.141,10.215,10.365,10.771,10.623,10.697000000000001,10.343,10.629999999999999,10.690999999999999,10.368,10.459000000000001,10.102,9.982,10.620999999999999,10.510000000000002,10.381,10.296,10.662,10.102,10.535,10.161,10.295,10.531,10.536,10.557,10.24,10.52,10.633,10.567,10.117,10.266000000000002,10.373999999999999,10.321,10.175,10.456,10.541,10.331,10.586,10.218,10.73,10.612,10.328000000000001,10.642000000000001,10.303,10.277000000000001,10.527000000000001,10.476999999999999,10.292,10.633999999999999,10.529,10.394,10.236,10.235,10.607999999999999,10.39,10.402000000000001,10.35,10.411999999999999,10.475,10.468

