1,10.77,9.553,9.091,9.245,10.049,10.648,10.132,10.717,10.065,8.888,9.803,9.678,10.159,10.931000000000001,11.094,11.615,11.26,11.881,11.703,12.471,14.451,14.26,14.897,16.526,15.837,15.963000000000001,15.261000000000001,15.45,15.847000000000001,15.93,15.302000000000001,14.724,13.257,12.23,11.481,12.102,11.979,12.623000000000001,12.408999999999999,12.058,12.044999999999998,12.1,11.661000000000001,11.571000000000002,11.578,11.472999999999999,10.604,10.913,10.578,10.966,11.994,12.65,12.424,13.521,15.327000000000002,15.446000000000002,13.402999999999999,12.073,9.98,13.547,14.924,17.591,15.098,10.245000000000001,8.073,9.263,9.957,10.103,10.295,9.576,5.666,6.484,8.253,7.901,9.213000000000001,14.857000000000001,11.898,8.775,9.098,9.699000000000002,8.129000000000001,9.620000000000001,15.553999999999998,15.367,17.607999999999997,18.078000000000003,16.261,14.779,13.145999999999999,10.513,6.387999999999999,6.848,7.199000000000001,7.2780000000000005,7.494,8.865,8.251,8.678,9.292,8.756,9.582,8.862,7.958,8.436,7.993,8.306000000000001,8.405000000000001,8.216000000000001,8.209,8.804,9.0,8.681000000000001,8.29,6.327000000000001,5.567000000000001,8.076,8.636,7.882999999999999,6.386000000000001,5.207000000000001,4.09,5.305,5.218,4.873,6.139,7.7330000000000005,6.753,6.83,9.212,7.864000000000001,8.217,7.574,5.916,4.379999999999999,-0.391,-3.1639999999999997,-4.429999999999999,-5.383,-6.697,-6.656999999999999,-4.957000000000001,-4.461,-3.814000000000001,-4.506999999999999,-3.5919999999999996,-5.287,-6.258,-4.704,-4.667000000000001,-5.296,-6.625000000000001,-5.637,-6.138000000000001,-7.138999999999999,-7.706999999999999,-8.373999999999999,-9.091999999999999,-9.901,-10.747,-10.817999999999998,-9.859000000000002,-6.801,-4.063,-4.932,-6.98,-10.359,-11.934000000000001,-12.41,-12.270999999999999,-10.603000000000002,-8.484,-6.416,-6.162,-5.931,-6.213,-6.619000000000001,-7.788000000000001,-8.781,-8.741000000000001,-9.381,-9.527,-8.816,-9.775,-10.186,-11.917000000000002,-11.213000000000001,-11.251,-13.817,-14.361,-15.379,-14.104999999999999,-14.071000000000002,-12.956999999999997,-11.3,-10.547999999999998,-9.737000000000002,-8.576,-8.460999999999999,-8.955000000000002,-8.077000000000002,-8.075,-8.114,-7.341,-7.547000000000001,-7.105,-9.367999999999999,-8.276,-9.063,-9.287,-9.226999999999999,-8.314,-6.768999999999998,-4.925000000000001,-3.8529999999999998,-2.4530000000000003,-1.4169999999999998,-3.3439999999999994,-1.3449999999999998,1.5439999999999996,1.6439999999999992,2.4089999999999994,2.9619999999999997,3.517,4.657,2.8329999999999997,2.7929999999999997,4.084,4.745,3.3479999999999994,3.828,4.659,4.766,5.757000000000001,6.0200000000000005,5.67,6.303000000000001,6.923,6.415999999999999,7.106999999999999,7.658,7.654000000000002,6.759,5.801,6.420000000000001,4.954,3.325000000000001,1.229,1.1790000000000003,-0.011999999999999567,-0.7060000000000004,-1.4940000000000004,-0.17900000000000016,2.225,5.988,7.130000000000001,6.961,6.8790000000000004,5.4190000000000005,5.051,5.016,6.019,7.943,8.163,7.093999999999999,5.2250000000000005,4.462999999999999,3.583,0.944,1.391,2.2199999999999998,2.186,3.332,3.8480000000000008,2.6260000000000003,4.069000000000001,4.228999999999999,6.374999999999999,9.436,10.633,9.625,8.036,7.087,7.140000000000001,5.283000000000001,4.786,2.4339999999999993,0.4720000000000013,-0.45500000000000007,-0.38399999999999945,-0.8239999999999998,-0.45199999999999996,2.4780000000000006,7.529999999999999,7.882999999999999,6.108,2.936,0.40200000000000014,0.20000000000000018,-0.022999999999999687,-0.11800000000000033,0.13500000000000068,1.17,1.8200000000000003,1.3659999999999997,0.9739999999999993,1.2599999999999998,1.4760000000000009,1.5030000000000001,0.3409999999999993,-1.6489999999999974,-3.2910000000000004,-2.444000000000001,-1.8659999999999997,-4.824000000000002,-5.992000000000001,-7.013999999999999,-5.241000000000001,-3.537000000000001,-2.508000000000001,-1.6449999999999996,0.24200000000000088,0.5359999999999996,0.053000000000000824,-1.3699999999999992,-1.237,0.03599999999999959,1.1850000000000005,3.412000000000001,5.51,8.443999999999999,8.633,8.939,7.49,5.178000000000001,3.3099999999999987,3.066,5.68,6.176,8.749,11.424,12.061,11.014,10.285,10.992,10.496,9.968,8.815999999999999,7.726999999999999,9.026000000000002,9.471,10.743,9.916,10.522,10.508,9.817,12.258000000000001,12.198,13.602999999999998,13.5,12.992,13.212,13.488,14.405000000000001,15.621,17.524,18.752,15.543,7.555999999999999,7.204,8.931000000000001,9.491,15.089,18.587,16.241999999999997,17.419,19.701,20.389,23.768,26.756999999999998,26.085,24.453,21.86,19.704,17.182000000000002,18.689999999999998,18.28,18.915,17.12,15.609000000000002,11.705,9.125,7.035,4.468999999999999,3.309,2.004,4.263999999999999,8.557,11.937,15.332,20.141,22.008,21.812,20.907,17.384999999999998,15.686,14.105,14.411,17.377,22.099,23.031,19.986,17.862000000000002,16.215,14.241,12.462,10.672,10.601,12.502,13.715,15.009,16.498,17.815,18.848,18.793,20.064999999999998,19.955000000000002,20.265,20.359,20.269,21.493000000000002,19.625,20.712,22.283,21.68,16.355999999999998,13.817,10.532,9.229,10.206,10.129999999999999,11.277000000000001,11.904,12.829999999999998,12.646999999999998,13.182,14.785,16.1,16.810000000000002,15.846,14.388,13.221,12.52,12.467,12.708,13.102,10.466,9.029,8.318999999999999,9.148,11.873999999999999,12.114,11.467000000000002,10.884,11.334,10.864999999999998,8.834999999999999,7.3,5.693,5.242,4.02,2.084000000000001,2.7440000000000007,4.096,5.585999999999999,7.277,8.497,9.997,11.610999999999999,9.911,9.216999999999999,7.002999999999999,6.49,5.622999999999999,7.633,8.425,9.997,10.023,8.856,7.918000000000001,4.407,5.926,6.252000000000001,10.376999999999999,14.863,10.054,8.786,9.49,9.997,12.100999999999999,12.904,12.532,11.985,11.021,13.276,15.030000000000001,16.000999999999998,18.244,16.448,11.098,7.926,5.416,5.888999999999999,6.487000000000001,5.918,6.149000000000001,7.404,7.615,8.116,9.383000000000001,10.471,10.983,10.117,9.762,9.344000000000001,9.446,9.502,9.323,9.325000000000001,10.431,8.595,9.096,12.217,12.052999999999999,8.527000000000001,6.631000000000001,6.299999999999999,9.678999999999998,8.959,5.763,5.834,5.193,-1.2669999999999995,3.442,6.761,0.4319999999999995,0.9880000000000004,0.8490000000000002,-1.303,-3.2160000000000006,-4.444000000000001,-5.857000000000001,-6.142999999999999,-8.518,-14.568,-17.342000000000002,-15.888,-13.545000000000002,-13.35,-14.602999999999998,-13.308,-9.825999999999999,-7.978,-7.390000000000001,-6.909999999999999,-7.952999999999999,-8.202,-8.446000000000002,-8.757000000000001,-9.78,-11.01,-12.751000000000001,-14.625,-14.317,-13.248999999999999,-14.298,-17.508,-20.839,-19.399,-16.894000000000002,-16.882,-18.357,-19.59,-20.855999999999998,-19.276999999999997,-16.266,-15.012,-12.626000000000001,-12.325000000000001,-10.770999999999999,-9.22,-9.089,-10.664000000000001,-10.621,-11.625000000000002,-11.494,-10.133,-10.752,-12.332,-14.632,-18.931,-23.228,-27.407,-27.807,-24.884,-20.567999999999998,-17.128,-12.745,-11.607,-10.967,-9.445,-10.041,-9.312999999999999,-10.428999999999998,-13.091000000000001,-14.635000000000002,-15.526,-14.896,-14.698,-17.852999999999998,-18.725,-13.309999999999999,-15.885000000000002,-14.842,-13.874,-13.253,-18.47,-27.791999999999998,-21.855,-17.314,-15.639999999999999,-14.459999999999999,-12.377,-11.957999999999998,-12.157,-11.621,-8.454,-8.904,-10.026,-9.995,-9.854000000000001,-10.843,-11.746,-12.785,-14.275999999999998,-15.972,-15.079,-14.843000000000002,-15.243,-16.258,-16.98,-17.741,-19.244,-20.109,-22.119,-22.150000000000002,-18.995,-17.697,-16.125999999999998,-16.238,-15.135999999999997,-12.777000000000001,-11.324,-10.075000000000001,-8.907,-8.869,-8.776,-10.029,-9.66,-11.129999999999999,-11.588999999999999,-13.517999999999999,-14.956,-16.793,-19.453,-20.908,-20.86,-20.189,-19.157999999999998,-20.558,-20.397,-18.699,-16.454,-15.716999999999999,-17.322,-17.73,-14.956999999999999,-13.113000000000001,-12.61,-11.111,-11.293,-12.435999999999998,-13.396,-13.629000000000001,-13.381000000000002,-14.062,-14.171000000000001,-13.517,-13.210999999999999,-13.049,-13.027,-13.893999999999998,-15.485,-16.276,-15.159999999999998,-12.172,-14.06,-4.7669999999999995,-6.612,-12.489999999999998,-10.255,-10.563999999999998,-9.672,-6.2940000000000005,-4.1240000000000006,-3.8620000000000005,-1.662,-1.5499999999999998,-2.025,-0.09699999999999998,-1.1070000000000002,0.03499999999999992,-1.234,-0.5349999999999993,0.4849999999999999,1.1110000000000007,1.6279999999999997,2.4240000000000004,3.1769999999999996,1.1179999999999986,-1.7490000000000006,-5.058999999999999,-9.88,-14.716000000000001,-16.591,-16.336,-12.4,-7.544999999999998,-3.351000000000001,-0.9350000000000005,0.8129999999999997,1.1869999999999998,1.678,0.9809999999999994,-1.3379999999999996,-3.303,-4.659,-4.946,-4.6739999999999995,-3.7540000000000004,-3.573999999999999,-2.619999999999999,-1.8120000000000012,-2.6260000000000012,-2.517000000000003,-2.0390000000000015,-2.459999999999999,-3.019,-1.7909999999999986,-1.9209999999999994,-2.482000000000001,-4.7090000000000005,-6.207999999999999,-7.691999999999999,-8.059000000000001,-9.301,-9.630000000000003,-8.012,-7.056,-5.847999999999999,-6.180999999999999,-6.542000000000001,-5.555999999999999,-4.888999999999999,-4.738,-3.870000000000001,-3.0060000000000002,-1.8330000000000002,-1.79,-1.2489999999999997,-0.05299999999999905,-1.0430000000000001,-2.500000000000001,-4.361000000000001,-5.202,-3.08,-0.4039999999999999,3.1100000000000003,4.254,5.25,6.039000000000001,6.827999999999999,8.018,6.933999999999999,6.2989999999999995,4.936,4.594000000000001,3.484000000000001,4.311999999999999,5.167,5.252000000000001,5.404,4.891,5.059999999999999,4.779,4.886000000000001,3.862,3.2910000000000004,2.011000000000001,0.2580000000000009,-0.5030000000000001,-0.6900000000000004,0.5700000000000003,2.3689999999999998,3.479,4.276,4.088,4.2620000000000005,3.8120000000000003,4.0440000000000005,3.183,2.63,0.9090000000000007,-0.26500000000000057,-1.2609999999999992,-1.1980000000000004,0.0019999999999988916,0.7759999999999998,-0.5329999999999995,-1.809000000000001,-4.214,-4.983999999999999,-4.893,-3.8779999999999992,-2.3290000000000006,-0.9730000000000008,0.27200000000000024,1.3139999999999983,1.9619999999999997,1.718,1.3149999999999995,-0.26199999999999957,0.1250000000000009,0.3650000000000002,0.649,0.6970000000000001,0.2859999999999996,-0.35999999999999943,-0.7880000000000003,0.7780000000000005,2.888,5.706,7.194000000000001,5.542999999999999,5.462,4.216999999999999,3.8980000000000006,1.7139999999999995,1.9640000000000004,3.051,2.426,4.356,5.449000000000001,4.823,5.319000000000001,3.703,10.29,19.488,15.272,9.482000000000001,9.408999999999999,6.115,4.49,4.116,2.8749999999999996,4.16,1.1239999999999997,-1.6990000000000003,14.273000000000001,20.381999999999998,8.625,4.7700000000000005,3.0429999999999993,3.149,3.7880000000000003,1.7079999999999993,-0.7439999999999998,-3.2249999999999996,-1.2500000000000004,-1.7560000000000002,-2.6479999999999997,-4.147,-5.853,-7.914999999999999,-9.24,-9.949,-12.17,-13.798000000000002,-17.061,-19.721,-24.376,-25.02,-19.555,-15.202,-15.735999999999999,-14.536,-14.45,-14.338,-14.29,-15.425999999999998,-10.625,-8.446,-7.876,-7.558999999999998,-8.874,-8.297999999999998,-7.675999999999999,-6.250000000000001,-6.865,-7.763000000000002,-9.314999999999998,-11.814,-13.692,-16.15,-18.649,-20.548,-20.305000000000003,-21.525000000000002,-23.341,-23.472,-21.556,-19.628999999999998,-18.819,-17.301,-16.247,-15.052,-13.295,-12.031,-11.588,-9.718,-10.425,-8.825,-8.533,-7.148,-4.865,-5.295,-3.742000000000001,-1.5839999999999996,0.274,-0.806,-0.5279999999999996,-0.604000000000001,0.4369999999999994,-0.27800000000000047,-0.08800000000000008,-1.7779999999999996,-2.6559999999999997,-2.670000000000001,-2.9769999999999994,-3.6930000000000005,-4.015000000000001,-4.677,-7.505,-7.616,-9.001000000000001,-10.19,-12.495999999999999,-14.636,-18.93,-24.616000000000003,-26.023,-28.597,-30.336,-32.925000000000004,-33.398,-30.148,-27.413,-23.845000000000002,-21.633000000000003,-20.594,-18.954,-17.324,-16.576,-14.807,-14.771,-14.332999999999998,-12.5,-14.064,-13.639999999999999,-12.679,-13.494,-15.925,-15.453,-14.235999999999999,-10.792000000000002,-10.337,-11.328999999999999,-12.748000000000001,-15.075,-15.927,-15.913,-15.589,-15.494000000000002,-16.796,-15.486,-16.511,-16.941000000000003,-17.003,-16.369,-14.619,-13.044,-12.086,-13.079,-15.256,-16.865000000000002,-16.069000000000003,-14.609,-13.595,-14.965,-15.306,-11.479000000000001,-10.782,-11.507,-14.615000000000002,-16.543,-15.18,-11.487,-9.616,-8.899000000000001,-8.129,-5.552,-5.214,-2.5500000000000003,-4.64,-4.048,0.1469999999999998,-1.8449999999999998,-3.7370000000000005,-3.9699999999999998,-5.753,1.2989999999999995,4.039999999999999,4.071,7.385999999999999,10.576,13.624,13.745999999999999,11.381,8.743,5.308,1.8640000000000003,0.7030000000000003,0.9409999999999998,1.6229999999999993,-0.007999999999999119,0.1379999999999999,0.20699999999999896,-2.969000000000001,-6.235,-6.943999999999999,-5.972999999999999,-2.5180000000000002,0.6770000000000005,2.675,4.649,4.358999999999999,4.857000000000001,3.0169999999999995,0.006000000000000227,-1.4750000000000014,-4.838000000000001,-6.276,-9.511,-10.511999999999997,-10.767000000000001,-7.571000000000001,-1.7930000000000001,1.5950000000000006,3.6660000000000013,7.380000000000001,9.183,6.956,4.542,4.280000000000001,2.1820000000000004,0.75,1.677999999999999,0.8019999999999996,1.6019999999999994,4.202000000000001,5.086,6.21,5.79,2.4810000000000003,2.7899999999999996,2.8560000000000003,2.263,2.0329999999999995,1.8820000000000006,0.9239999999999995,1.8840000000000003,1.6329999999999991,1.8839999999999986,1.8850000000000007,1.8550000000000004,1.8679999999999986,1.1989999999999998,0.8229999999999986,0.11299999999999955,-0.8059999999999992,-1.4009999999999998,-1.0289999999999981,-1.513,-1.093,-1.0589999999999993,-0.5459999999999994,-2.0709999999999997,-1.399000000000001,-1.2989999999999995,-1.3070000000000004,-1.4979999999999993,-1.0760000000000005,-2.042,-0.4450000000000003,0.5640000000000001,1.8330000000000002,2.263,1.399,2.297999999999999,2.379999999999999,1.9109999999999996,1.8310000000000004,3.159,2.013000000000001,1.5039999999999996,0.7530000000000019,0.6609999999999996,-0.010999999999999233,0.6579999999999977,1.0660000000000007,1.7249999999999996,1.9379999999999988,1.0820000000000007,-2.0999999999999996,-5.651999999999999,-9.052999999999999,-9.96,-10.446000000000002,-10.347000000000001,-9.915,-7.667,-5.117000000000001,-3.3930000000000007,-1.2679999999999998,0.5390000000000006,1.5980000000000008,1.7009999999999996,2.0230000000000006,2.3040000000000003,2.710000000000001,2.511,2.833,3.835,18.194,26.284999999999997,12.492999999999999,-1.3810000000000002,-6.19,0.9529999999999994,9.853,10.327,11.326,10.928,9.956,8.843,6.2989999999999995,5.005,5.577999999999999,7.737,6.529,4.488,4.857,4.32,6.108000000000001,4.873,2.6839999999999993,1.100999999999999,-0.7329999999999988,-3.4399999999999995,-6.3469999999999995,-8.515000000000002,-11.491,-14.802999999999997,-14.730999999999998,-14.002000000000002,-14.13,-11.077000000000002,-10.184000000000001,-12.777,-11.572,-11.96

